Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;Mesures d’amélioration mises en place ou prévues;stop_lon;stop_lat;point_geo;pollution_air;air;niveau;actions;niveau_pollution
IDFM:22220;Porte de Saint-Ouen;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3290483407446505;48.89749783732745;48.89749783732745, 2.3290483407446505;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:22207;Porte Dorée;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.405749381400099;48.8350662204656;48.8350662204656, 2.405749381400099;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:21960;Pyramides;Métro 14;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3346236060049232;48.865755527376756;48.865755527376756, 2.3346236060049232;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:463288;Quai de la Gare;Métro 6;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.372766248948172;48.8370742706096;48.8370742706096, 2.372766248948172;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463292;Raspail;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.3304144712354793;48.8390661288004;48.8390661288004, 2.3304144712354793;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463091;Réaumur - Sébastopol;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3520239377964742;48.86628268363084;48.86628268363084, 2.3520239377964742;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:462946;République;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.3643332975454276;48.86720306822776;48.86720306822776, 2.3643332975454276;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:462962;République;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.363149406900382;48.86742161002706;48.86742161002706, 2.363149406900382;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:462960;République;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3648796725347783;48.86788497134881;48.86788497134881, 2.3648796725347783;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22371;Riquet;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3737641527012556;48.88810829453359;48.88810829453359, 2.3737641527012556;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:47948;Ris-Orangis;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.414997460834355;48.659057463386254;48.659057463386254, 2.414997460834355;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:43186;Robinson;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.281364769669608;48.78023982792202;48.78023982792202, 2.281364769669608;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:46568;Roissy-en-Brie;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.650530702348584;48.79563367624288;48.79563367624288, 2.650530702348584;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:490788;Romainville-Carnot;Métro 11;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;;;2.4406774445901713;48.883574237927014;48.883574237927014, 2.4406774445901713;pas de données;;Pas de données;;pas de données
IDFM:21908;Rue de la Pompe;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.2778858979590564;48.863951708879945;48.863951708879945, 2.2778858979590564;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:490794;Saint-Denis - Pleyel;Métro 14;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;;;2.345886129823062;48.91873375567987;48.91873375567987, 2.345886129823062;pas de données;;Pas de données;;pas de données
IDFM:22160;Saint-Jacques;Métro 6;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.337154370925007;48.832916006219165;48.832916006219165, 2.337154370925007;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:463097;Saint-Marcel;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.3608176665940044;48.83847698406796;48.83847698406796, 2.3608176665940044;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463306;Saint-Michel;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.343991799033288;48.85359407756809;48.85359407756809, 2.343991799033288;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:22201;Saint-Sébastien - Froissart;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.367370357789606;48.86098670797991;48.86098670797991, 2.367370357789606;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:21980;Sèvres - Babylone;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.326859663121737;48.85156530639137;48.85156530639137, 2.326859663121737;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22133;Simplon;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.347794968187123;48.8938152613519;48.8938152613519, 2.347794968187123;pollution faible - incertitude forte;;Pollution faible;;pollution faible
IDFM:22001;Stalingrad;Métro 5;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;;2.367348121277192;48.8841445128949;48.8841445128949, 2.367348121277192;pollution moyenne - incertitude faible;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:22159;Strasbourg - Saint-Denis;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.353744768129407;48.86938572399119;48.86938572399119, 2.353744768129407;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:58792;Sucy - Bonneuil;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.5074994611650823;48.77206393780998;48.77206393780998, 2.5074994611650823;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:21993;Télégraphe;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;;2.3986480899605933;48.87551038418075;48.87551038418075, 2.3986480899605933;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:463316;Temple;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;;2.3615893783321895;48.86668483219092;48.86668483219092, 2.3615893783321895;pollution moyenne - incertitude forte;;Pollution moyenne;;pollution moyenne
IDFM:22108;Ternes;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.2981136521983068;48.8782007528283;48.8782007528283, 2.2981136521983068;pollution moyenne - incertitude forte;;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43207;Torcy;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.655169106193295;48.83971015133779;48.83971015133779, 2.655169106193295;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:43208;Tournan;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.7589013341652717;48.739445157221006;48.739445157221006, 2.7589013341652717;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:21917;Trocadéro;Métro 9;pollution élevée;ELEVE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;;2.28683987979629;48.863088061116;48.863088061116, 2.28683987979629;pollution élevée - incertitude forte;;Pollution élevée;Action(s) d'amélioration de la qualité de l'air en cours;pollution élevée
IDFM:monomodalStopPlace:43211;Vaires - Torcy;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.637705554664271;48.87517306494243;48.87517306494243, 2.637705554664271;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:43220;Versailles Château Rive Gauche;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.130150772175517;48.79991350059487;48.79991350059487, 2.130150772175517;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:47904;Villabé;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.461533386360794;48.592814943454;48.592814943454, 2.461533386360794;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:46307;Villeneuve-le-Roi;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.426423645047488;48.73968685807613;48.73968685807613, 2.426423645047488;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:58793;Villepinte;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.512783848981341;48.96256540760733;48.96256540760733, 2.512783848981341;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:462388;Viroflay Rive Gauche;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;;2.17158260741522;48.800665521455045;48.800665521455045, 2.17158260741522;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;;station aérienne
IDFM:monomodalStopPlace:47915;Achères Grand Cormier;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.0936529195192275;48.95541092942684;48.95541092942684, 2.0936529195192275;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:46647;Achères Ville;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;;2.0777265246565433;48.970643570814424;48.970643570814424, 2.0777265246565433;station aérienne;;Station aérienne – Proche des niveaux en air extérieur;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:462398;Aéroport CDG 1 (Terminal 3) - RER;RER B;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;;2.5614121946317394;49.00979397116337;49.00979397116337, 2.5614121946317394;pollution moyenne - incertitude faible;;Pollution moyenne;;pollution moyenne
